request_id,timestamp,user_id,tier,sla_ms,task_type,model_id,backend,latency_ms,quality_score,success
6374e993-b0ff-457a-8dcb-265058aded80,2025-12-13T17:07:25.096446,user_450,free,800,code-gen,llama-3-70b,aws,543,0.81,True
bb27a02e-4100-4efa-8a6f-8547f3ebd82f,2025-12-16T06:24:17.096446,user_237,enterprise,150,code-gen,gemma-7b,k8s,67,0.807,True
0887a53b-0bed-49dd-bcc8-28cb56d2e9b7,2025-12-16T04:05:26.096446,user_208,pro,300,reasoning,llama-3-70b,aws,196,0.846,True
0aa728e7-65e8-46f0-8b3f-901e251ce1ae,2025-12-12T16:03:57.096446,user_358,pro,300,classification,gemma-7b,k8s,291,0.805,True
f09db98a-500c-4dae-a031-62410f7e1011,2025-12-15T13:05:35.096446,user_181,free,800,classification,gpt-3.5-turbo,aws,677,0.858,True
bde5a72d-31ab-4b2d-bb62-72d6b8c7dc4a,2025-12-12T19:25:25.096446,user_184,free,800,reasoning,claude-2.1,neocloud,551,0.777,True
769289c7-0489-420e-a1ad-b85bc5bf088c,2025-12-16T12:44:54.096446,user_489,enterprise,150,code-gen,gpt-4,aws,33,0.702,True
1d6eb06f-3561-4497-961b-80465aaa4f48,2025-12-16T06:24:43.096446,user_332,pro,300,qa,mixtral-8x7b,k8s,198,0.841,True
834a15ea-4495-43aa-91ac-b74c2e446714,2025-12-15T07:38:55.096446,user_467,free,800,classification,llama-3-70b,aws,580,0.895,True
039ab4be-e10c-4403-b4f4-7aa74e4d4b8e,2025-12-15T10:10:31.096446,user_82,pro,300,reasoning,gemma-7b,k8s,164,0.929,True
27c5dc72-0548-499a-bd23-e99c109e0e8e,2025-12-12T09:34:17.096446,user_168,enterprise,150,qa,mixtral-8x7b,k8s,101,0.814,True
1c9fe732-eae7-46ba-8ae7-5273ee6bd940,2025-12-13T04:58:09.096446,user_470,enterprise,150,qa,llama-2-13b,neocloud,52,0.78,True
0a145866-7827-42de-a57d-810bd7e2e6d4,2025-12-13T14:01:11.096446,user_83,free,800,code-gen,gpt-4,aws,533,0.834,True
ff05a411-662d-40fe-b23d-7ee8e6cca9dc,2025-12-13T23:58:29.096446,user_92,free,800,code-gen,llama-3-70b,aws,532,0.753,True
c97aa888-5a51-447b-a424-827fd0aabd49,2025-12-13T11:50:17.096446,user_279,free,800,qa,llama-3-70b,aws,585,0.817,True
c37e7713-f1ec-4f7a-97b7-94434dd9ef59,2025-12-16T09:25:13.096446,user_464,pro,300,summarization,falcon-180b,neocloud,195,0.851,True
30f85f8f-a423-4f58-9b64-f555ff7f464b,2025-12-16T13:10:59.096446,user_247,free,800,code-gen,llama-2-13b,neocloud,576,0.655,True
265667e0-ae04-44a3-9e5c-4966d11dff41,2025-12-13T00:32:35.096446,user_140,free,800,qa,gemma-7b,k8s,680,0.951,True
aee9f9ed-35ae-4946-9dd3-5fad185fd3f7,2025-12-16T21:24:17.096446,user_43,pro,300,reasoning,claude-3-opus,aws,158,0.93,True
12f40dc3-ffbe-4abf-943e-824601df5dc9,2025-12-15T20:38:48.096446,user_27,free,800,reasoning,gemma-7b,k8s,578,0.833,True
2e63f8bf-a7e8-4614-96f9-b0fac7b6c830,2025-12-14T01:40:21.096446,user_281,enterprise,150,code-gen,llama-3-70b,aws,115,0.946,True
a87233f9-9cdb-48be-9b59-782d86a927c7,2025-12-13T03:48:47.096446,user_332,enterprise,150,qa,mixtral-8x7b,k8s,137,0.824,True
0121bd82-7740-4a19-9282-79c6ea2bf600,2025-12-13T01:44:35.096446,user_46,free,800,classification,mixtral-8x7b,k8s,589,0.86,True
b2f65a16-bca5-4276-9ebe-f1d72563fbf0,2025-12-14T07:09:19.096446,user_250,free,800,classification,falcon-180b,neocloud,661,0.818,True
9f710fe9-4c91-46bb-b4ec-4c5dd68fc5bb,2025-12-15T03:49:30.096446,user_243,enterprise,150,reasoning,gpt-3.5-turbo,aws,193,0.788,True
31a958b7-746f-4172-9edf-005848d865b8,2025-12-14T04:12:31.096446,user_412,free,800,code-gen,falcon-180b,neocloud,585,0.949,True
a033007d-0423-424d-a805-32d80a66a733,2025-12-14T05:39:13.096446,user_377,free,800,reasoning,gemma-7b,k8s,573,0.767,True
e19894fa-1782-4868-8ca1-ba92d6fb5f09,2025-12-15T01:32:10.096446,user_372,free,800,code-gen,gemma-7b,k8s,538,0.793,True
3ec49356-6a0c-44f6-9729-daea0e7ea96a,2025-12-12T12:23:35.096446,user_249,free,800,qa,mixtral-8x7b,k8s,485,0.758,True
a0869040-5fc9-42d8-a276-641151eba78c,2025-12-14T14:15:15.096446,user_182,pro,300,code-gen,gpt-4,aws,235,0.919,True
63f0c549-a1dc-467f-87bd-eea6ef189ff9,2025-12-12T14:56:23.096446,user_209,pro,300,qa,mixtral-8x7b,k8s,164,0.781,True
ba3f43e4-0d79-4a47-ac60-1b40d4d31861,2025-12-15T06:02:19.096446,user_200,enterprise,150,code-gen,falcon-180b,neocloud,130,0.809,True
a5faa0aa-6595-4a7f-8e76-750e98c927fd,2025-12-17T00:13:46.096446,user_110,free,800,qa,mistral-7b,k8s,556,0.956,True
7a11be83-92e3-44b6-b927-66b536494a25,2025-12-14T02:26:50.096446,user_261,free,800,qa,gpt-4,aws,515,0.926,True
5a7d3643-4526-4a5a-b8ef-c7aafcf2f123,2025-12-16T14:05:17.096446,user_160,free,800,summarization,claude-3-opus,aws,611,0.879,True
129b7908-446a-472c-ade0-3de3c071c58b,2025-12-14T00:24:11.096446,user_408,pro,300,summarization,falcon-180b,neocloud,198,0.84,True
30949205-452c-4cd0-96ff-58f3bcc603af,2025-12-15T04:20:31.096446,user_282,pro,300,classification,gemma-7b,k8s,172,0.846,False
a1685ca9-f569-4137-90ea-238d1fbe51c7,2025-12-14T12:55:29.096446,user_397,free,800,reasoning,gpt-4,aws,534,0.871,True
62f7447f-6a7d-49c9-b968-af1496a7ef64,2025-12-13T03:56:05.096446,user_136,pro,300,qa,claude-2.1,neocloud,221,0.901,True
b04bdbec-9ca8-48b8-ab92-3db2e5c7815f,2025-12-14T15:56:52.096446,user_368,free,800,reasoning,gemma-7b,k8s,509,0.891,True
6d9f45b3-766f-4a2c-8645-a54361717161,2025-12-12T21:32:38.096446,user_283,pro,300,classification,falcon-180b,neocloud,263,0.761,True
eb0b1168-68db-49c8-98d2-63eecd6c1d38,2025-12-16T18:49:16.096446,user_389,free,800,summarization,llama-3-70b,aws,510,0.905,True
1c4f4a27-b93e-4f09-bb6e-8d5255df597b,2025-12-14T03:37:43.096446,user_88,free,800,summarization,falcon-180b,neocloud,488,0.952,True
d8477f60-586a-4c82-9f0d-7267265a503d,2025-12-15T08:59:42.096446,user_396,enterprise,150,summarization,gemma-7b,k8s,30,0.89,True
6163eb04-1469-42fa-8cde-e436a5b3c767,2025-12-13T03:16:17.096446,user_243,pro,300,reasoning,gpt-3.5-turbo,aws,281,0.914,True
f12bf4c8-6233-4e41-bc0c-e3e73e7955c2,2025-12-14T14:20:13.096446,user_193,free,800,reasoning,claude-2.1,neocloud,549,0.824,True
ef42c9de-aa13-4d2c-b057-63a18c557c37,2025-12-15T08:24:11.096446,user_98,free,800,qa,claude-2.1,neocloud,503,0.817,True
eaf160f1-e824-4a52-804c-6f35ec939d5d,2025-12-15T00:05:46.096446,user_169,free,800,summarization,gpt-3.5-turbo,aws,544,0.828,True
c912b9a0-e63e-4695-a344-35608f7e0814,2025-12-13T03:50:46.096446,user_241,free,800,code-gen,claude-3-opus,aws,535,0.922,True
5198cf96-093f-4a62-87c5-11fa39115b4a,2025-12-16T19:28:59.096446,user_166,free,800,code-gen,gemma-7b,k8s,517,0.898,True
a0269c7e-1ac0-4a72-a4ff-aa1c7564e1c0,2025-12-12T18:31:50.096446,user_212,enterprise,150,classification,llama-2-13b,neocloud,73,0.835,False
a8bbc072-5793-4b04-b9de-1865a67f3ba5,2025-12-17T05:14:28.096446,user_96,free,800,reasoning,gpt-4,aws,560,0.762,True
41adb331-28f9-4b02-8a37-94d81257a578,2025-12-12T18:54:37.096446,user_423,free,800,reasoning,claude-3-opus,aws,625,0.941,True
504ea073-081d-4ffc-81ba-963a1a09ba64,2025-12-16T03:58:31.096446,user_172,free,800,reasoning,llama-3-70b,aws,568,0.846,True
dfc390d9-8cf7-44d0-ae01-485d9ed68565,2025-12-16T10:10:05.096446,user_14,pro,300,qa,gpt-4,aws,115,0.795,True
d2ab469e-8cb9-4aa7-a768-a2a9c19264ce,2025-12-16T08:34:31.096446,user_201,pro,300,reasoning,claude-3-opus,aws,176,0.77,True
855a67b5-a4e9-48c9-845d-e8d6402214ea,2025-12-12T11:40:35.096446,user_106,enterprise,150,qa,gemma-7b,k8s,162,0.91,True
27ecdfe1-4348-48bd-9af0-cff9defef2c9,2025-12-15T21:10:56.096446,user_357,free,800,classification,mixtral-8x7b,k8s,514,0.874,True
e6bddc5a-0b6e-452b-8931-b9b967c27458,2025-12-15T08:54:27.096446,user_400,pro,300,code-gen,mixtral-8x7b,k8s,164,0.972,True
bed4ac7e-94ab-4123-bcec-5a00151260be,2025-12-14T15:11:50.096446,user_181,pro,300,reasoning,mistral-7b,k8s,187,0.808,True
fbbf27a2-6d41-4bcc-bd90-2d48c610f984,2025-12-16T07:27:02.096446,user_329,pro,300,classification,mistral-7b,k8s,179,0.856,True
f2c3ed21-a0c5-4a58-a62b-ac4fee5979f7,2025-12-17T07:08:28.096446,user_454,free,800,classification,gpt-3.5-turbo,aws,661,0.719,True
cf0c8c53-c8af-491b-9bfd-e84af6b21ff2,2025-12-13T00:53:07.096446,user_402,free,800,code-gen,mixtral-8x7b,k8s,591,0.877,True
1bcdaf38-5d52-48f5-8578-e6e521fda8e1,2025-12-13T02:06:35.096446,user_420,pro,300,reasoning,claude-3-opus,aws,168,0.747,True
8fe2f0b4-7613-4f6c-8434-38e4789be931,2025-12-15T21:35:50.096446,user_421,free,800,summarization,falcon-180b,neocloud,625,0.806,True
d9fa521a-6ca8-478c-8b8d-d933017309d1,2025-12-16T10:24:21.096446,user_405,enterprise,150,classification,falcon-180b,neocloud,133,0.782,True
ce83bd62-45f3-43c0-baa9-3ad85d50630a,2025-12-13T00:58:04.096446,user_196,free,800,classification,gemma-7b,k8s,523,0.827,True
32834438-948b-4494-ba9c-398ebff09a91,2025-12-15T20:26:45.096446,user_446,free,800,classification,claude-2.1,neocloud,611,0.945,True
2e809889-b5d3-425b-b6b6-6c8a198cef53,2025-12-13T10:33:58.096446,user_275,enterprise,150,reasoning,llama-3-70b,aws,179,0.797,True
44bfcf82-01f4-46c8-9756-a1b37cf50e3d,2025-12-13T20:47:52.096446,user_172,free,800,code-gen,falcon-180b,neocloud,518,0.881,True
5ef4a815-4ca8-42b4-9da7-95b414fe1860,2025-12-13T11:32:31.096446,user_486,free,800,qa,mistral-7b,k8s,463,0.966,True
82dcc544-5470-4fcf-83f3-515818d19ca2,2025-12-15T13:48:04.096446,user_54,free,800,classification,claude-3-opus,aws,513,0.843,True
9021d925-7244-4ce5-ab11-8f8a6b1a6500,2025-12-15T20:53:14.096446,user_405,free,800,reasoning,gpt-3.5-turbo,aws,534,0.902,True
7385cce1-f1b7-4843-b7b2-580b072d20ed,2025-12-15T21:10:09.096446,user_86,pro,300,classification,llama-2-13b,neocloud,228,0.965,True
64e4a944-a6a7-4322-aff7-f22a7e1b5c8f,2025-12-12T21:49:08.096446,user_161,free,800,code-gen,gpt-4,aws,582,0.847,True
90eedb36-81a0-4b17-af9d-9ed0d28fc2ea,2025-12-16T20:53:33.096446,user_341,free,800,qa,llama-3-70b,aws,456,0.817,True
934642bb-c312-4d2f-83f7-2065cde395cc,2025-12-14T08:40:23.096446,user_441,enterprise,150,code-gen,mistral-7b,k8s,66,0.854,True
3415c92f-d029-402a-86c6-fffa30501d59,2025-12-16T06:17:37.096446,user_323,free,800,code-gen,mistral-7b,k8s,548,0.777,True
b08ec556-9dbf-4ad3-ab80-670bcbaa559c,2025-12-13T23:57:10.096446,user_355,free,800,reasoning,gemma-7b,k8s,481,0.749,True
be567da2-c807-43d2-9566-614096233be8,2025-12-13T14:48:19.096446,user_136,enterprise,150,classification,llama-2-13b,neocloud,57,0.923,True
efde3b8d-8862-4a07-b5dd-e6ec256342a8,2025-12-14T05:54:20.096446,user_135,free,800,summarization,gpt-3.5-turbo,aws,558,0.875,True
cad001fd-d236-4130-84b4-d956ca901a03,2025-12-13T23:06:03.096446,user_220,free,800,summarization,claude-2.1,neocloud,600,0.838,True
7d060c6c-e340-4c8e-a556-88d4a651b3c6,2025-12-12T11:52:04.096446,user_79,enterprise,150,classification,gemma-7b,k8s,118,0.814,True
ec8867ca-3024-4a5b-8665-5d65a02a0d41,2025-12-17T01:21:36.096446,user_105,free,800,summarization,mixtral-8x7b,k8s,626,0.807,True
65ad0707-2fd9-4926-8e2b-97a64fa40dc6,2025-12-17T01:30:06.096446,user_22,free,800,code-gen,claude-2.1,neocloud,604,0.658,True
e451d285-2546-4c09-8e97-bcc28224cd9d,2025-12-16T00:05:22.096446,user_483,free,800,qa,claude-3-opus,aws,533,0.837,True
1da6a76b-abb9-4e3f-ba08-1a43e43a0998,2025-12-12T17:46:13.096446,user_299,pro,300,qa,mistral-7b,k8s,164,0.954,True
7fe72adc-9bc0-4936-ac59-7e80527f3eb1,2025-12-14T20:07:49.096446,user_37,enterprise,150,classification,claude-2.1,neocloud,47,0.874,True
ca24bb94-341e-48f6-93e9-fbe0667630d1,2025-12-13T21:22:22.096446,user_3,free,800,summarization,claude-3-opus,aws,549,0.836,True
e35da391-8927-400e-8bfb-c848f6dde9d0,2025-12-17T00:59:40.096446,user_321,free,800,classification,claude-3-opus,aws,581,0.903,True
1fd32375-70e1-46de-9ea9-d7bc6e5c51b4,2025-12-16T11:06:25.096446,user_390,free,800,reasoning,gemma-7b,k8s,563,0.777,True
daa7e71f-967f-4619-9308-026eb753b491,2025-12-14T20:19:32.096446,user_124,pro,300,summarization,gemma-7b,k8s,252,0.849,True
270acc52-0991-4543-9df7-f846cea7b72d,2025-12-13T22:16:00.096446,user_469,free,800,code-gen,gpt-3.5-turbo,aws,545,0.92,True
7fd33f56-b496-406f-b326-ab87f64dabbe,2025-12-15T08:05:05.096446,user_14,free,800,summarization,falcon-180b,neocloud,585,0.925,True
33afd8fc-e6b8-445f-84ba-ee0cbbe8d9da,2025-12-14T23:52:51.096446,user_162,free,800,classification,mixtral-8x7b,k8s,626,0.755,True
4ccc24eb-6a0c-4d68-933a-a85d6516af11,2025-12-14T02:09:58.096446,user_126,free,800,summarization,gemma-7b,k8s,539,0.755,True
05b4acb8-ea6b-4be2-9663-f85325ca5b88,2025-12-17T00:27:56.096446,user_344,free,800,classification,gpt-3.5-turbo,aws,573,0.725,True
04e17804-93ec-4dcd-8560-1d5988a6a138,2025-12-12T20:42:25.096446,user_60,free,800,reasoning,gpt-3.5-turbo,aws,591,0.965,True
a667dfc6-e308-46b8-9f39-e705f4bc1319,2025-12-16T04:16:16.096446,user_450,pro,300,code-gen,llama-3-70b,aws,213,0.811,True
1edd0523-1d05-4641-a254-e03d0c193af1,2025-12-15T21:37:13.096446,user_357,pro,300,code-gen,mistral-7b,k8s,210,0.957,True
50a19567-2800-4083-94f5-95f488b4203d,2025-12-17T07:20:49.096446,user_63,free,800,classification,gpt-3.5-turbo,aws,547,0.93,True
61d6e076-b86a-4272-9feb-539fb22af8a3,2025-12-16T13:36:17.096446,user_46,free,800,qa,claude-2.1,neocloud,488,0.806,True
5b690891-0ade-4d2d-b582-bc10a56de41e,2025-12-12T19:56:13.096446,user_156,pro,300,reasoning,gemma-7b,k8s,281,0.896,True
b513cb3d-9d90-4656-9a54-8e522b6d58ec,2025-12-15T17:58:37.096446,user_226,free,800,code-gen,llama-2-13b,neocloud,571,0.867,True
28a81f6a-c188-44ea-b064-a251ca20bdb1,2025-12-12T10:08:19.096446,user_49,free,800,reasoning,mixtral-8x7b,k8s,544,0.774,True
1b255dda-486b-4ab6-99f4-d07efc216129,2025-12-13T13:43:17.096446,user_173,free,800,classification,llama-3-70b,aws,596,0.881,True
dccc5aeb-0d7f-44b5-a91c-a57a9e6a5c57,2025-12-13T19:54:04.096446,user_452,free,800,classification,falcon-180b,neocloud,575,0.903,True
e6425aeb-dc45-4748-bbe1-75190889b9ad,2025-12-16T04:51:29.096446,user_202,free,800,reasoning,mixtral-8x7b,k8s,583,0.805,True
6cc8b46e-9710-47a4-8d51-0f9aa6f72310,2025-12-15T03:41:12.096446,user_26,enterprise,150,reasoning,llama-2-13b,neocloud,148,0.83,True
b6f00134-d9e2-47b7-8c4f-3e3eda5ab57d,2025-12-12T20:25:50.096446,user_233,free,800,code-gen,claude-2.1,neocloud,575,0.892,True
cd92886d-bbd9-40ce-abe7-7bf2c28fb44e,2025-12-12T15:12:04.096446,user_36,free,800,summarization,falcon-180b,neocloud,542,0.875,True
15f8db38-1a8e-48cd-8915-b8883abbadd9,2025-12-12T18:24:10.096446,user_216,free,800,reasoning,llama-2-13b,neocloud,552,0.942,True
b0aaf5cf-49a6-4b66-9cc7-c92f8d560ef4,2025-12-13T11:47:08.096446,user_216,free,800,summarization,llama-3-70b,aws,631,0.833,True
2cc6274d-c6f8-4761-9569-2078052360c9,2025-12-13T19:14:33.096446,user_93,free,800,summarization,mixtral-8x7b,k8s,472,0.883,True
4ba67020-c5e7-4598-8c0e-99985ee5d733,2025-12-13T14:16:26.096446,user_421,free,800,code-gen,gpt-3.5-turbo,aws,630,0.874,True
13503311-6b3c-4a15-b117-551cf62a966f,2025-12-14T01:11:11.096446,user_96,enterprise,150,classification,gpt-3.5-turbo,aws,55,0.906,True
e9769170-924d-4a0b-abc7-8ebe46818929,2025-12-13T03:06:09.096446,user_401,free,800,summarization,gpt-3.5-turbo,aws,526,0.769,True
07b66b2d-18a0-40c0-b055-e5a0777c7c63,2025-12-14T00:33:29.096446,user_149,enterprise,150,summarization,mistral-7b,k8s,145,0.863,True
8130f9b1-266d-4d76-8e98-2d0468850856,2025-12-15T00:09:51.096446,user_449,pro,300,code-gen,gpt-3.5-turbo,aws,225,0.809,True
0090a431-06e2-4384-824d-c31feb2f8b8c,2025-12-14T18:33:23.096446,user_103,pro,300,reasoning,claude-3-opus,aws,181,0.963,True
1ac0252d-e51c-4894-b6f4-4cb3ac420a63,2025-12-14T02:24:16.096446,user_360,pro,300,qa,gpt-3.5-turbo,aws,172,0.831,True
678d1cfb-8ce8-41c1-92f0-32a84cbed06e,2025-12-13T21:47:38.096446,user_430,pro,300,code-gen,mixtral-8x7b,k8s,248,0.957,True
8b0283fa-d1a6-4092-8d3a-c406cd8e763c,2025-12-12T17:41:23.096446,user_143,pro,300,classification,claude-3-opus,aws,262,0.797,True
81bd21ee-1736-43be-9a89-bce2c5f48e85,2025-12-16T05:55:02.096446,user_220,free,800,qa,llama-2-13b,neocloud,642,0.883,True
666a0854-0a7d-4989-92e3-83b75eb6024d,2025-12-14T15:42:12.096446,user_455,free,800,reasoning,claude-3-opus,aws,572,0.906,True
01132b62-7cda-47e3-8629-98a1c8dddfc7,2025-12-15T23:05:24.096446,user_14,pro,300,summarization,llama-3-70b,aws,194,0.911,True
23772f03-aecc-4698-8245-516e61dec3d4,2025-12-13T16:55:03.096446,user_318,free,800,code-gen,claude-3-opus,aws,564,0.863,True
bd2dd08d-0b5a-4bd3-9f36-b53bb85ae686,2025-12-14T07:48:46.096446,user_407,free,800,reasoning,llama-3-70b,aws,628,0.9,True
5de6662f-4bb9-49d4-8e4d-e39dadaba23e,2025-12-14T08:43:39.096446,user_361,pro,300,qa,mistral-7b,k8s,219,0.761,True
7aea3da6-a442-4e94-9d2e-9687cfc66f1b,2025-12-15T12:56:59.096446,user_351,free,800,qa,claude-3-opus,aws,554,0.884,True
24366cbd-ceb1-450e-afbe-f9490fe09b9a,2025-12-13T20:09:28.096446,user_344,free,800,code-gen,claude-2.1,neocloud,539,0.789,False
15439e0f-0891-477f-a15f-60cddb234b1f,2025-12-16T19:35:42.096446,user_225,pro,300,qa,gemma-7b,k8s,175,0.749,True
da478975-733b-4832-9a7c-fa5f083fdae9,2025-12-13T23:50:26.096446,user_375,free,800,classification,gpt-4,aws,527,0.718,True
6020d97a-9771-44a7-a807-73f374347f73,2025-12-12T20:09:53.096446,user_441,free,800,qa,llama-3-70b,aws,592,0.829,True
05874c58-b6ab-443e-b3d6-dc804257caa8,2025-12-14T13:50:07.096446,user_255,free,800,classification,mistral-7b,k8s,578,0.937,True
be2a0a3e-aca4-48a2-a0ab-c9c782d3402b,2025-12-13T21:05:40.096446,user_299,free,800,qa,gpt-3.5-turbo,aws,562,0.787,True
64a005aa-8216-497c-8a5d-83b3503048b9,2025-12-13T16:36:01.096446,user_300,free,800,qa,claude-3-opus,aws,603,0.932,True
ec5ea99c-f244-4b7b-b2f4-fff77c66a86a,2025-12-13T00:39:24.096446,user_24,free,800,code-gen,falcon-180b,neocloud,614,0.9,True
f8574240-d0fe-44cb-8824-84c925e374c4,2025-12-15T09:41:27.096446,user_124,pro,300,summarization,gemma-7b,k8s,180,0.947,True
4cc623c5-0be5-4e48-93bc-9b0e6c28d468,2025-12-16T21:35:32.096446,user_109,free,800,reasoning,gpt-4,aws,494,0.835,True
6bec5f16-f397-477a-8397-22f6c670f31e,2025-12-14T12:27:02.096446,user_6,enterprise,150,reasoning,gpt-4,aws,212,0.899,True
4e2ab9c4-2997-4f04-9b0e-88f4c1d8ef9c,2025-12-13T11:31:03.096446,user_362,free,800,classification,falcon-180b,neocloud,646,0.753,True
b1f2c09f-a4b3-45f9-b81e-6c725dc6f3ac,2025-12-16T13:28:48.096446,user_251,free,800,summarization,claude-3-opus,aws,573,0.949,True
29063782-dc10-47dd-ae46-c9d20a97f6ea,2025-12-16T02:39:36.096446,user_107,free,800,code-gen,claude-3-opus,aws,545,0.769,True
ca0b72e9-95fa-41e1-8c6a-1a5e5e3c5409,2025-12-13T21:18:02.096446,user_10,free,800,qa,llama-2-13b,neocloud,570,0.903,True
1bd5d1e3-86b4-4c5d-bdfa-6f0810b20851,2025-12-15T14:39:38.096446,user_470,free,800,code-gen,llama-2-13b,neocloud,540,0.857,True
b630e74b-06e6-4078-ba1a-25f993a55e5e,2025-12-12T10:57:31.096446,user_157,enterprise,150,qa,mixtral-8x7b,k8s,92,0.863,True
ca098f07-28f8-4b76-9d7a-a52b9fa844a2,2025-12-14T03:45:41.096446,user_247,free,800,reasoning,gpt-4,aws,512,0.889,True
af15a8bb-38a3-4e93-9285-b36551e67df9,2025-12-14T05:09:59.096446,user_247,pro,300,reasoning,gpt-3.5-turbo,aws,255,0.848,True
aa0f8161-80c6-46fa-b6a5-0a8cbd52d2f4,2025-12-12T15:42:01.096446,user_183,free,800,classification,falcon-180b,neocloud,500,0.79,True
09c510bc-d01b-4307-ac89-78fcad5bb237,2025-12-16T14:47:58.096446,user_48,free,800,qa,mistral-7b,k8s,528,0.752,True
616d16cf-84f8-4c32-bb21-3563bfc59eb4,2025-12-15T22:51:36.096446,user_290,free,800,code-gen,llama-2-13b,neocloud,492,0.817,True
30934a7a-59c6-4900-9d71-c259fee015c0,2025-12-15T10:25:11.096446,user_159,pro,300,reasoning,llama-3-70b,aws,239,0.93,True
1820fe5e-23b5-4185-81f9-45189fcfb3e3,2025-12-16T09:07:32.096446,user_154,pro,300,code-gen,llama-2-13b,neocloud,219,0.958,True
fa40e79a-6432-491c-8af0-96cb03bd4e74,2025-12-13T03:02:22.096446,user_92,free,800,qa,gpt-4,aws,607,0.926,True
c766be0e-f107-4a9b-8867-df3342012975,2025-12-13T23:38:17.096446,user_205,enterprise,150,code-gen,llama-3-70b,aws,88,0.849,True
bad26ef0-2dda-4400-9bc8-d5173982adef,2025-12-13T07:40:22.096446,user_135,free,800,classification,claude-3-opus,aws,643,0.821,True
5ddba3ef-e121-444e-9cfd-971a9d01b7c8,2025-12-14T21:38:59.096446,user_113,free,800,summarization,claude-3-opus,aws,496,0.832,True
113351a9-0c2e-46a3-9691-3b2dc3df2fdf,2025-12-16T09:02:06.096446,user_488,free,800,code-gen,gpt-3.5-turbo,aws,562,0.943,True
fa357957-0430-40b6-9824-df6436473571,2025-12-13T01:49:21.096446,user_285,pro,300,summarization,llama-3-70b,aws,172,0.745,True
59b9bba3-c4a4-414b-be93-c242bf082d6a,2025-12-12T14:25:15.096446,user_446,pro,300,reasoning,falcon-180b,neocloud,189,0.871,True
5f9cde82-a318-4e65-ac3c-50ccb16774c9,2025-12-16T14:41:01.096446,user_231,free,800,reasoning,gpt-3.5-turbo,aws,555,0.943,True
e18f6bc4-fc2c-45fe-bf9f-e70c2eed39fa,2025-12-14T05:54:42.096446,user_145,pro,300,reasoning,falcon-180b,neocloud,199,0.866,False
2f65fa72-931e-4cbd-8178-134f19df2ce7,2025-12-13T03:56:49.096446,user_330,free,800,code-gen,mistral-7b,k8s,611,0.901,True
9906751d-3450-49f5-83b5-da33c4502536,2025-12-16T09:21:33.096446,user_307,free,800,qa,gemma-7b,k8s,558,0.795,True
e827e359-e62c-4503-98d0-cfc3ccc3dbe4,2025-12-16T08:40:57.096446,user_162,free,800,code-gen,mixtral-8x7b,k8s,481,0.891,True
9e5a4d9a-eced-49b5-a926-54f902032cb3,2025-12-15T14:07:19.096446,user_357,free,800,classification,gpt-3.5-turbo,aws,647,0.829,True
174ac514-62f6-44a4-8ae7-9eff12a2042f,2025-12-14T20:59:44.096446,user_447,pro,300,summarization,claude-3-opus,aws,179,0.891,True
12214291-ffc6-4dda-85f8-0f2e7da10ea1,2025-12-12T22:15:39.096446,user_33,free,800,code-gen,claude-3-opus,aws,499,0.823,True
691bb5da-966a-46f5-a6f6-f85f3d6a6d00,2025-12-16T20:30:13.096446,user_354,enterprise,150,qa,gpt-4,aws,100,0.583,False
d5f20f05-ea4a-4018-84f2-c5de225a7cb8,2025-12-14T20:28:18.096446,user_221,pro,300,summarization,gpt-3.5-turbo,aws,239,0.923,True
d0a4173f-2de7-46e7-831a-74a1cbf9598d,2025-12-15T16:37:46.096446,user_177,enterprise,150,summarization,mistral-7b,k8s,95,0.93,True
c245a95e-8795-45bd-bdf8-78cb1eb2a418,2025-12-15T04:20:59.096446,user_170,free,800,classification,claude-3-opus,aws,529,0.937,True
b0949e35-841e-44b4-907f-6d949f7faeb6,2025-12-12T12:10:04.096446,user_238,free,800,classification,gemma-7b,k8s,526,0.913,True
e22aba37-43d6-46b7-a9aa-aefa9e46a180,2025-12-12T13:11:29.096446,user_163,pro,300,summarization,llama-3-70b,aws,109,0.824,False
a9b14a3f-9156-4851-b3cb-bb91aff2007d,2025-12-12T10:16:04.096446,user_92,free,800,classification,gpt-3.5-turbo,aws,562,0.907,True
913973d3-d93b-47d4-b884-a58b8fd4ec16,2025-12-13T22:18:18.096446,user_225,free,800,reasoning,gpt-4,aws,626,0.751,True
7fba92dd-179d-4502-b567-c44765529b6e,2025-12-15T09:09:35.096446,user_159,free,800,reasoning,llama-2-13b,neocloud,595,0.958,True
81b04314-2fd1-4fe5-9928-c8464132c564,2025-12-12T11:16:01.096446,user_391,pro,300,code-gen,gpt-3.5-turbo,aws,203,0.89,True
